,positive adj count,negative adj count,sentiment
24570,2,4,0
24571,1,1,0
24572,2,2,1
24573,4,1,1
24574,2,2,0
24575,2,2,0
24576,7,5,0
24577,2,1,1
24578,18,4,1
24579,1,1,1
24580,6,13,1
24581,8,1,1
24582,1,2,0
24583,11,4,1
24584,4,7,1
24585,3,2,0
24586,3,7,0
24587,3,5,0
24588,2,0,1
24589,8,8,1
24590,21,8,0
24591,3,7,1
24592,5,1,1
24593,0,2,1
24594,8,5,0
24595,3,0,1
24596,5,2,1
24597,14,24,1
24598,7,12,0
24599,2,3,0
24600,1,1,0
24601,0,6,0
24602,3,0,1
24603,5,1,0
24604,7,3,1
24605,3,0,0
24606,3,1,0
24607,6,13,0
24608,11,6,1
24609,13,23,1
24610,0,0,1
24611,3,2,0
24612,2,1,0
24613,8,0,1
24614,5,4,0
24615,14,7,1
24616,3,10,1
24617,4,1,1
24618,6,4,0
24619,9,6,1
24620,0,0,1
24621,4,2,0
24622,7,3,1
24623,4,2,0
24624,3,0,1
24625,4,8,0
24626,0,1,0
24627,1,5,0
24628,13,2,0
24629,3,2,1
24630,1,1,0
24631,4,5,0
24632,0,2,1
24633,10,4,0
24634,6,1,0
24635,3,4,0
24636,1,3,0
24637,2,1,1
24638,1,2,1
24639,3,6,0
24640,2,6,0
24641,7,3,1
24642,2,2,0
24643,6,7,0
24644,11,4,1
24645,2,4,0
24646,8,5,1
24647,3,3,0
24648,2,3,0
24649,9,12,0
24650,1,0,0
24651,2,0,1
24652,8,4,0
24653,1,1,0
24654,3,6,0
24655,1,2,0
24656,3,4,0
24657,1,2,0
24658,5,3,1
24659,3,0,1
24660,2,1,0
24661,3,1,1
24662,7,7,1
24663,5,4,0
24664,13,1,1
24665,5,7,0
24666,3,0,1
24667,11,5,1
24668,8,3,1
24669,3,0,1
24670,5,5,0
24671,7,10,0
24672,6,6,0
24673,4,3,1
24674,9,3,1
24675,0,4,0
24676,5,2,1
24677,2,0,1
24678,4,4,0
24679,7,3,1
24680,3,2,1
24681,2,0,1
24682,1,3,0
24683,1,1,0
24684,4,15,0
24685,3,1,1
24686,1,1,0
24687,3,0,1
24688,3,0,1
24689,0,5,0
24690,5,2,1
24691,8,0,1
24692,3,3,1
24693,4,6,1
24694,14,4,1
24695,6,0,1
24696,4,1,1
24697,2,6,0
24698,8,5,1
24699,2,4,0
24700,1,2,1
24701,7,10,0
24702,5,6,0
24703,1,1,0
24704,13,5,1
24705,1,2,1
24706,4,0,0
24707,8,2,1
24708,14,10,0
24709,6,3,1
24710,2,6,0
24711,2,1,0
24712,5,3,0
24713,6,3,1
24714,0,0,0
24715,6,2,1
24716,6,0,1
24717,4,4,0
24718,5,0,0
24719,4,2,0
24720,4,1,0
24721,2,0,1
24722,2,10,0
24723,7,4,0
24724,6,2,1
24725,4,0,1
24726,7,10,1
24727,3,5,0
24728,1,5,1
24729,4,0,1
24730,4,3,0
24731,2,2,0
24732,1,4,0
24733,0,3,0
24734,3,5,0
24735,13,9,1
24736,3,2,0
24737,3,0,1
24738,7,0,1
24739,5,0,1
24740,2,1,0
24741,2,0,1
24742,1,2,1
24743,7,5,1
24744,6,3,1
24745,8,8,0
24746,5,2,1
24747,5,4,1
24748,3,2,1
24749,5,5,0
24750,8,3,1
24751,2,0,0
24752,7,3,1
24753,0,2,0
24754,2,0,1
24755,6,5,1
24756,4,0,1
24757,0,1,1
24758,7,4,0
24759,5,3,1
24760,10,6,1
24761,1,3,0
24762,4,3,1
24763,3,2,0
24764,10,7,0
24765,3,6,0
24766,10,3,1
24767,0,3,0
24768,3,3,0
24769,2,6,1
24770,4,0,0
24771,1,3,1
24772,1,0,0
24773,3,1,1
24774,16,3,1
24775,0,12,0
24776,8,2,1
24777,5,1,0
24778,5,2,0
24779,3,1,0
24780,5,1,1
24781,7,1,1
24782,2,1,1
24783,5,3,1
24784,4,12,1
24785,9,5,1
24786,3,5,0
24787,5,6,1
24788,2,2,0
24789,1,6,0
24790,7,14,0
24791,0,3,0
24792,2,0,1
24793,1,1,1
24794,2,7,0
24795,2,0,0
24796,12,3,1
24797,8,0,1
24798,11,1,1
24799,8,8,1
24800,7,0,1
24801,2,2,0
24802,8,7,0
24803,15,21,1
24804,5,0,0
24805,2,0,1
24806,9,4,0
24807,11,5,1
24808,6,3,1
24809,9,0,1
24810,4,11,0
24811,2,2,1
24812,3,2,1
24813,1,3,0
24814,20,14,1
24815,9,5,1
24816,9,2,1
24817,2,1,1
24818,5,1,1
24819,0,8,0
24820,1,1,0
24821,1,2,0
24822,4,1,1
24823,0,6,0
24824,2,6,0
24825,2,0,1
24826,3,1,1
24827,2,4,0
24828,5,3,1
24829,1,3,0
24830,6,0,1
24831,2,5,1
24832,7,4,1
24833,2,1,1
24834,0,0,0
24835,2,0,1
24836,0,0,1
24837,6,2,1
24838,2,3,1
24839,7,8,0
24840,2,2,0
24841,3,3,0
24842,14,12,1
24843,6,9,0
24844,8,2,1
24845,5,0,1
24846,1,5,0
24847,1,1,1
24848,4,0,1
24849,8,5,1
24850,0,1,0
24851,6,12,0
24852,4,12,0
24853,3,2,0
24854,6,23,0
24855,2,1,1
24856,0,3,0
24857,6,3,1
24858,2,2,0
24859,3,2,1
24860,1,5,0
24861,8,3,1
24862,5,7,0
24863,2,0,1
24864,2,2,0
24865,4,2,0
24866,5,2,0
24867,0,0,1
24868,5,1,0
24869,3,4,1
24870,4,1,1
24871,6,7,1
24872,5,7,0
24873,2,3,0
24874,1,5,0
24875,1,1,0
24876,3,2,0
24877,5,3,0
24878,6,4,1
24879,10,4,0
24880,1,0,1
24881,0,0,1
24882,3,0,1
24883,11,2,1
24884,2,2,1
24885,4,2,1
24886,4,1,0
24887,0,1,0
24888,3,1,0
24889,0,2,0
24890,3,6,0
24891,6,5,0
24892,4,5,0
24893,13,0,1
24894,4,1,0
24895,1,1,1
24896,0,3,0
24897,7,0,1
24898,4,2,1
24899,4,2,1
24900,1,2,0
24901,0,6,0
24902,5,1,1
24903,7,9,1
24904,0,5,0
24905,9,1,1
24906,5,0,0
24907,2,3,0
24908,5,2,1
24909,3,1,1
24910,1,0,1
24911,2,10,0
24912,3,3,0
24913,5,11,0
24914,8,1,1
24915,1,4,0
24916,6,4,0
24917,1,4,0
24918,3,0,1
24919,1,1,0
24920,2,4,0
24921,1,4,0
24922,1,9,0
24923,7,4,1
24924,10,12,0
24925,4,3,1
24926,8,7,1
24927,2,4,0
24928,9,4,0
24929,4,2,1
24930,1,2,1
24931,6,6,1
24932,7,12,0
24933,3,3,1
24934,2,2,0
24935,15,1,1
24936,14,11,1
24937,17,1,1
24938,8,6,1
24939,3,0,0
24940,0,0,1
24941,6,3,0
24942,7,0,1
24943,8,2,1
24944,5,5,1
24945,6,1,1
24946,0,6,0
24947,5,6,0
24948,7,3,1
24949,4,13,0
24950,2,1,1
24951,2,2,0
24952,9,2,1
24953,3,3,1
24954,1,0,1
24955,13,7,1
24956,2,3,0
24957,1,0,1
24958,2,0,0
24959,0,3,0
24960,10,0,1
24961,5,0,1
24962,0,1,1
24963,4,8,0
24964,8,4,0
24965,3,1,1
24966,8,4,1
24967,4,1,1
24968,4,4,1
24969,10,1,1
24970,15,6,1
24971,2,1,0
24972,1,1,1
24973,3,2,0
24974,1,4,1
24975,4,3,1
24976,4,6,0
24977,2,1,0
24978,4,12,0
24979,0,2,0
24980,0,3,0
24981,5,8,1
24982,2,1,1
24983,5,1,1
24984,4,9,0
24985,4,0,1
24986,5,0,1
24987,2,1,0
24988,4,3,1
24989,0,4,0
24990,11,6,0
24991,2,0,0
24992,6,2,1
24993,6,7,1
24994,1,3,0
24995,11,5,0
24996,6,3,0
24997,4,4,1
24998,8,0,1
24999,3,1,0
25000,0,4,0
25001,3,5,0
25002,4,0,1
25003,8,7,1
25004,8,2,0
25005,1,1,1
25006,3,2,0
25007,2,3,1
25008,6,0,1
25009,8,17,0
25010,6,1,1
25011,7,1,1
25012,3,1,1
25013,2,0,1
25014,23,12,1
25015,6,6,1
25016,2,3,1
25017,5,7,1
25018,0,5,0
25019,2,1,1
25020,10,3,1
25021,12,18,0
25022,5,4,1
25023,0,4,0
25024,5,4,1
25025,3,2,1
25026,2,7,0
25027,2,1,1
25028,1,3,0
25029,1,1,0
25030,4,0,1
25031,5,3,1
25032,1,0,1
25033,4,1,1
25034,3,6,1
25035,2,4,1
25036,1,8,0
25037,12,15,0
25038,4,0,1
25039,2,8,0
25040,6,0,1
25041,5,8,0
25042,5,0,1
25043,11,2,1
25044,4,0,1
25045,6,0,1
25046,5,0,1
25047,5,2,1
25048,3,4,0
25049,4,3,1
25050,0,0,0
25051,1,2,1
25052,8,20,0
25053,4,9,0
25054,2,0,1
25055,7,5,1
25056,1,11,0
25057,11,7,1
25058,4,0,1
25059,6,3,1
25060,2,3,0
25061,1,0,0
25062,1,5,0
25063,7,1,1
25064,1,1,1
25065,2,4,1
25066,9,10,1
25067,5,1,1
25068,7,14,0
25069,6,1,1
25070,2,2,0
25071,3,0,1
25072,5,1,1
25073,4,3,1
25074,4,1,1
25075,8,9,1
25076,3,1,0
25077,12,5,0
25078,2,0,1
25079,1,0,1
25080,2,3,0
25081,5,0,1
25082,5,1,1
25083,13,4,1
25084,4,2,0
25085,10,1,1
25086,14,3,1
25087,1,10,0
25088,1,3,0
25089,1,2,0
25090,8,9,0
25091,1,5,0
25092,6,2,1
25093,4,4,1
25094,1,10,1
25095,12,2,1
25096,12,2,1
25097,10,1,1
25098,2,6,0
25099,4,1,1
25100,6,2,1
25101,4,1,1
25102,6,5,0
25103,5,6,1
25104,2,5,0
25105,1,0,1
25106,0,1,0
25107,1,0,1
25108,2,2,1
25109,4,2,1
25110,1,0,1
25111,4,4,0
25112,2,6,0
25113,2,6,0
25114,1,0,0
25115,3,8,0
25116,2,2,1
25117,5,6,0
25118,2,8,0
25119,0,5,0
25120,9,6,1
25121,4,2,1
25122,5,6,1
25123,2,2,0
25124,1,2,0
25125,3,3,0
25126,12,9,1
25127,1,2,1
25128,5,1,1
25129,4,4,0
25130,4,1,1
25131,2,3,0
25132,2,3,1
25133,5,5,0
25134,0,3,0
25135,2,5,0
25136,10,1,1
25137,8,5,0
25138,3,1,0
25139,7,3,1
25140,7,21,0
25141,3,0,1
25142,4,2,1
25143,0,1,0
25144,7,7,0
25145,3,3,0
25146,3,3,1
25147,3,2,1
25148,1,1,0
25149,1,5,0
25150,2,2,1
25151,4,2,0
25152,0,2,1
25153,8,3,1
25154,7,1,1
25155,1,3,1
25156,7,14,0
25157,2,5,0
25158,5,2,1
25159,1,2,0
25160,2,3,0
25161,0,8,1
25162,1,5,0
25163,4,0,1
25164,6,0,1
25165,1,8,0
25166,14,3,1
25167,0,0,1
25168,1,3,0
25169,3,3,0
25170,4,0,1
25171,10,1,1
25172,15,14,1
25173,8,0,1
25174,8,5,0
25175,3,2,1
25176,4,5,1
25177,1,1,0
25178,14,7,1
25179,2,2,1
25180,1,4,0
25181,4,0,1
25182,0,5,0
25183,2,4,1
25184,5,4,0
25185,2,2,1
25186,3,5,1
25187,2,0,1
25188,6,2,1
25189,3,2,0
25190,16,8,0
25191,10,5,1
25192,8,7,1
25193,11,4,1
25194,7,1,1
25195,1,2,0
25196,9,0,1
25197,1,11,0
25198,5,4,0
25199,2,0,1
25200,4,3,1
25201,2,2,1
25202,3,0,1
25203,2,2,1
25204,2,8,0
25205,12,11,1
25206,8,4,1
25207,4,3,1
25208,4,1,1
25209,5,1,1
25210,20,13,1
25211,2,2,1
25212,8,9,0
25213,3,5,0
25214,7,2,1
25215,3,2,1
25216,2,1,0
25217,3,4,1
25218,1,0,0
25219,11,8,1
25220,1,2,1
25221,3,7,0
25222,5,2,0
25223,8,11,0
25224,0,6,1
25225,9,10,0
25226,0,1,1
25227,1,3,0
25228,1,0,1
25229,2,3,1
25230,3,1,1
25231,6,23,0
25232,7,3,0
25233,8,1,1
25234,7,1,1
25235,4,0,1
25236,3,3,0
25237,5,1,1
25238,10,0,1
25239,3,2,1
25240,3,1,1
25241,5,1,1
25242,5,1,0
25243,2,3,0
25244,3,3,1
25245,3,1,1
25246,16,2,1
25247,4,0,1
25248,4,2,1
25249,2,2,0
25250,3,6,0
25251,10,0,1
25252,10,3,1
25253,6,2,1
25254,2,2,0
25255,2,5,0
25256,6,2,1
25257,4,3,1
25258,5,2,1
25259,0,1,1
25260,2,1,1
25261,1,2,0
25262,3,18,0
25263,6,1,1
25264,1,3,0
25265,4,7,0
25266,3,6,0
25267,1,0,1
25268,3,3,0
25269,2,4,0
25270,9,8,1
25271,1,4,0
25272,3,9,0
25273,2,3,0
25274,4,1,1
25275,3,1,0
25276,2,2,0
25277,17,1,1
25278,0,4,0
25279,4,3,1
25280,2,3,0
25281,2,8,0
25282,6,3,1
25283,2,2,0
25284,2,0,0
25285,0,1,0
25286,7,5,0
25287,4,0,1
25288,10,0,1
25289,3,1,1
25290,5,4,1
25291,4,3,0
25292,1,1,1
25293,2,4,0
25294,5,2,0
25295,7,7,1
25296,4,3,1
25297,10,8,0
25298,6,6,0
25299,5,1,1
25300,2,7,0
25301,5,6,0
25302,8,8,0
25303,1,3,0
25304,8,3,0
25305,20,9,1
25306,3,1,1
25307,1,1,0
25308,2,4,0
25309,7,1,1
25310,5,2,1
25311,10,6,1
25312,5,3,0
25313,2,8,0
25314,5,8,0
25315,11,9,1
25316,3,5,0
25317,2,6,0
25318,2,2,0
25319,2,4,0
25320,0,1,0
25321,0,5,0
25322,10,2,1
25323,0,9,0
25324,1,3,1
25325,2,6,0
25326,1,1,0
25327,13,0,1
25328,4,2,0
25329,4,2,1
25330,3,2,1
25331,4,1,1
25332,3,2,1
25333,3,0,1
25334,2,0,1
25335,4,2,1
25336,7,8,1
25337,10,15,0
25338,1,4,0
25339,4,11,0
25340,8,0,1
25341,4,3,0
25342,6,0,1
25343,1,1,0
25344,2,0,0
25345,6,3,1
25346,9,7,0
25347,4,4,1
25348,7,4,1
25349,0,3,0
25350,1,2,0
25351,2,2,0
25352,1,6,0
25353,0,3,1
25354,1,0,1
25355,2,3,1
25356,5,0,1
25357,1,2,1
25358,21,7,0
25359,2,0,1
25360,16,19,0
25361,0,0,1
25362,1,0,1
25363,11,5,0
25364,2,2,0
25365,0,1,0
25366,2,2,0
25367,4,0,1
25368,7,3,1
25369,2,2,0
25370,5,2,1
25371,1,2,0
25372,8,8,1
25373,2,4,0
25374,4,2,0
25375,4,3,1
25376,13,0,1
25377,8,7,1
25378,2,1,0
25379,5,3,1
25380,5,7,0
25381,2,4,0
25382,7,4,1
25383,3,0,1
25384,2,5,1
25385,1,2,0
25386,1,5,0
25387,1,7,0
25388,0,3,0
25389,1,0,0
25390,6,9,1
25391,6,0,1
25392,10,1,1
25393,5,5,0
25394,9,0,1
25395,9,6,0
25396,8,5,1
25397,5,1,0
25398,6,1,1
25399,2,14,1
25400,2,2,1
25401,6,3,1
25402,11,4,1
25403,2,2,0
25404,4,1,1
25405,4,1,1
25406,5,2,1
25407,7,3,1
25408,2,7,0
25409,14,3,1
25410,1,4,0
25411,2,4,1
25412,23,13,0
25413,2,2,1
25414,4,6,1
25415,8,6,1
25416,2,4,0
25417,2,0,1
25418,2,7,0
25419,2,2,0
25420,15,6,1
25421,6,5,0
25422,3,4,1
25423,5,0,0
25424,2,10,0
25425,0,0,1
25426,3,0,1
25427,4,10,0
25428,7,12,0
25429,6,5,1
25430,16,3,1
25431,2,2,1
25432,2,7,0
25433,1,2,0
25434,4,21,1
25435,11,4,0
25436,5,6,1
25437,5,1,1
25438,1,7,0
25439,8,1,1
25440,2,3,0
25441,4,3,1
25442,2,1,1
25443,1,8,0
25444,0,2,0
25445,5,2,1
25446,2,2,1
25447,3,1,1
25448,8,2,1
25449,2,1,1
25450,5,2,0
25451,5,5,0
25452,13,7,1
25453,0,5,0
25454,2,1,1
25455,9,4,1
25456,1,4,0
25457,11,1,1
25458,8,2,0
25459,1,5,0
25460,5,4,1
25461,5,9,0
25462,6,6,0
25463,13,4,1
25464,4,3,0
25465,0,2,1
25466,3,3,0
25467,13,6,1
25468,3,3,0
25469,6,6,1
25470,7,5,1
25471,3,4,0
25472,0,2,0
25473,11,1,1
25474,4,0,1
25475,11,12,1
25476,3,3,0
25477,0,1,0
25478,0,0,1
25479,2,1,1
25480,2,0,1
25481,8,0,1
25482,0,4,0
25483,7,1,1
25484,3,0,1
25485,2,1,1
25486,9,2,1
25487,3,3,0
25488,2,0,1
25489,1,1,0
25490,0,7,0
25491,1,2,0
25492,8,2,1
25493,10,3,0
25494,6,9,0
25495,7,4,1
25496,3,3,0
25497,3,2,1
25498,4,0,1
25499,11,2,0
25500,5,0,1
25501,3,4,0
25502,3,2,1
25503,4,3,0
25504,2,0,1
25505,4,1,1
25506,1,3,0
25507,5,3,1
25508,1,5,0
25509,2,5,0
25510,12,6,1
25511,4,5,0
25512,2,2,0
25513,5,3,0
25514,3,0,1
25515,11,6,1
25516,2,0,0
25517,3,0,1
25518,0,2,1
25519,1,0,1
25520,4,1,1
25521,1,1,0
25522,9,5,0
25523,5,0,1
25524,1,2,0
25525,3,0,1
25526,1,2,1
25527,5,7,0
25528,9,6,1
25529,0,4,0
25530,2,8,0
25531,2,2,0
25532,7,6,1
25533,1,2,0
25534,0,4,1
25535,7,7,0
25536,0,4,1
25537,4,1,1
25538,14,3,1
25539,11,4,1
25540,9,5,1
25541,5,2,1
25542,7,0,1
25543,1,2,0
25544,24,3,1
25545,10,5,1
25546,6,1,1
25547,10,6,1
25548,5,2,1
25549,2,1,1
25550,9,2,1
25551,3,1,1
25552,2,3,0
25553,3,10,0
25554,3,2,0
25555,0,5,0
25556,6,0,1
25557,2,4,0
25558,3,2,0
25559,15,5,0
25560,6,6,0
25561,14,4,1
25562,16,6,1
25563,10,5,0
25564,5,2,0
25565,10,4,1
25566,2,2,1
25567,4,1,1
25568,2,5,0
25569,6,1,1
25570,0,2,0
25571,2,1,1
25572,5,2,1
25573,1,4,1
25574,5,0,0
25575,5,3,0
25576,8,7,0
25577,4,3,0
25578,2,0,1
25579,2,4,0
25580,13,18,0
25581,5,1,1
25582,4,0,1
25583,4,1,0
25584,1,3,1
25585,1,3,0
25586,2,2,0
25587,4,3,1
25588,3,2,1
25589,2,1,0
25590,3,1,0
25591,4,4,1
25592,3,10,0
25593,0,1,1
25594,2,3,0
25595,1,2,0
25596,4,11,0
25597,3,10,0
25598,0,4,0
25599,7,2,1
25600,2,0,1
25601,1,2,1
25602,8,5,0
25603,2,2,1
25604,1,3,1
25605,7,4,0
25606,3,3,1
25607,1,4,0
25608,1,4,0
25609,1,4,0
25610,6,5,0
25611,9,17,0
25612,4,6,0
25613,4,3,1
25614,13,4,1
25615,1,2,0
25616,2,1,1
25617,3,3,0
25618,1,6,0
25619,3,0,1
25620,3,0,1
25621,0,8,0
25622,15,10,1
25623,19,2,1
25624,2,1,0
25625,1,2,0
25626,4,8,0
25627,2,6,1
25628,2,7,0
25629,0,0,0
25630,6,4,1
25631,5,6,0
25632,6,1,1
25633,9,6,0
25634,1,2,0
25635,0,2,1
25636,3,5,0
25637,4,4,0
25638,6,8,0
25639,2,1,1
25640,11,2,0
25641,12,13,1
25642,4,2,0
25643,2,2,1
25644,1,1,0
25645,8,3,1
25646,0,8,0
25647,3,0,1
25648,4,5,0
25649,6,4,0
25650,8,3,0
25651,11,16,0
25652,0,0,1
25653,5,5,0
25654,10,9,1
25655,3,5,0
25656,2,1,1
25657,1,1,0
25658,10,0,1
25659,5,16,0
25660,5,1,1
25661,1,2,0
25662,1,2,0
25663,2,1,0
25664,5,0,1
25665,4,6,1
25666,0,2,0
25667,2,4,0
25668,3,0,1
25669,2,1,1
25670,9,2,0
25671,3,2,1
25672,3,0,1
25673,2,1,1
25674,6,2,1
25675,2,2,0
25676,1,4,0
25677,20,13,1
25678,6,1,0
25679,1,6,0
25680,0,3,0
25681,7,3,1
25682,4,1,1
25683,7,8,1
25684,2,1,1
25685,19,7,1
25686,0,2,0
25687,2,2,1
25688,2,1,0
25689,4,8,0
25690,4,1,0
25691,0,0,0
25692,2,6,1
25693,6,2,1
25694,15,18,1
25695,3,2,1
25696,26,2,1
25697,7,4,1
25698,4,3,0
25699,15,9,1
25700,4,1,1
25701,8,5,1
25702,5,0,1
25703,4,4,1
25704,1,2,1
25705,3,8,0
25706,6,0,0
25707,7,6,0
25708,2,1,0
25709,6,3,0
25710,10,0,1
25711,1,1,0
25712,5,2,1
25713,11,0,1
25714,7,10,0
25715,7,0,1
25716,5,4,0
25717,10,4,0
25718,1,1,0
25719,7,4,1
25720,5,6,0
25721,11,2,1
25722,8,11,0
25723,2,2,0
25724,2,2,1
25725,8,8,0
25726,8,6,0
25727,3,7,0
25728,5,0,1
25729,5,0,1
25730,1,2,1
25731,10,0,1
25732,8,3,1
25733,2,2,0
25734,6,5,0
25735,13,5,1
25736,12,5,1
25737,5,5,0
25738,3,1,1
25739,7,10,0
25740,3,3,0
25741,2,2,0
25742,0,1,0
25743,4,1,1
25744,0,4,0
25745,1,2,0
25746,5,2,0
25747,2,0,1
25748,1,2,1
25749,9,3,1
25750,7,0,1
25751,0,6,0
25752,6,11,0
25753,1,1,0
25754,2,3,0
25755,7,0,1
25756,6,1,1
25757,9,6,1
25758,2,6,0
25759,4,8,0
25760,3,6,0
25761,1,1,1
25762,3,7,1
25763,6,2,0
25764,2,14,0
25765,7,6,0
25766,4,1,1
25767,1,4,0
25768,1,4,0
25769,0,0,1
25770,0,1,1
25771,3,3,1
25772,2,1,0
25773,4,4,0
25774,5,4,0
25775,5,0,1
25776,9,1,1
25777,10,7,1
25778,8,2,0
25779,2,1,0
25780,0,2,0
25781,2,0,0
25782,2,5,0
25783,6,4,1
25784,0,0,1
25785,6,6,0
25786,3,0,1
25787,10,3,1
25788,1,2,0
25789,6,2,1
25790,14,3,0
25791,0,4,0
25792,3,4,0
25793,4,1,1
25794,5,1,1
25795,2,1,0
25796,1,3,0
25797,6,5,0
25798,3,4,0
25799,3,2,1
25800,2,5,0
25801,0,6,0
25802,7,11,0
25803,4,1,1
25804,5,8,1
25805,6,0,1
25806,3,5,0
25807,10,13,0
25808,4,1,1
25809,8,16,1
25810,12,4,1
25811,0,4,1
25812,0,0,0
25813,7,0,1
25814,0,4,0
25815,1,6,0
25816,2,3,1
25817,5,2,1
25818,7,1,1
25819,4,1,1
25820,6,4,1
25821,1,1,0
25822,4,1,1
25823,1,1,0
25824,2,1,0
25825,1,6,0
25826,1,4,1
25827,3,2,1
25828,5,1,0
25829,6,0,1
25830,22,6,1
25831,2,2,1
25832,1,9,0
25833,5,7,0
25834,3,0,0
25835,5,3,1
25836,3,7,0
25837,6,13,0
25838,6,5,1
25839,2,7,0
25840,4,1,1
25841,1,2,1
25842,8,14,1
25843,2,2,0
25844,4,6,1
25845,0,2,0
25846,5,1,0
25847,0,1,0
25848,4,1,1
25849,5,0,1
25850,2,1,0
25851,5,3,0
25852,5,2,0
25853,4,8,0
25854,5,3,1
25855,0,3,0
25856,9,6,1
25857,2,2,0
25858,6,10,0
25859,1,4,1
25860,2,9,0
25861,3,6,0
25862,4,0,1
25863,4,10,0
25864,4,5,0
25865,2,3,0
25866,5,7,0
25867,2,2,0
25868,1,7,0
25869,6,3,1
25870,1,2,0
25871,9,11,1
25872,3,2,0
25873,5,1,0
25874,1,11,0
25875,13,2,1
25876,0,5,0
25877,7,4,1
25878,10,7,1
25879,6,0,1
25880,10,1,1
25881,2,1,0
25882,6,2,1
25883,4,2,1
25884,2,2,0
25885,5,0,1
25886,5,2,1
25887,4,0,1
25888,8,2,1
25889,1,6,0
25890,1,3,0
25891,3,4,0
25892,3,2,0
25893,3,4,1
25894,3,1,1
25895,4,6,0
25896,1,4,0
25897,11,2,0
25898,6,2,1
25899,3,5,0
25900,4,4,0
25901,15,2,1
25902,7,4,1
25903,4,2,1
25904,1,3,0
25905,4,8,0
25906,7,10,0
25907,3,3,0
25908,7,4,1
25909,2,3,1
25910,2,1,1
25911,1,3,1
25912,13,6,0
25913,1,4,0
25914,1,1,0
25915,3,3,1
25916,0,1,1
25917,0,4,0
25918,4,4,1
25919,3,3,0
25920,6,1,1
25921,0,5,0
25922,3,0,1
25923,4,0,1
25924,5,2,0
25925,2,2,0
25926,7,6,1
25927,8,12,1
25928,6,2,1
25929,4,1,1
25930,1,1,1
25931,9,7,1
25932,2,1,1
25933,1,14,0
25934,2,1,1
25935,2,0,1
25936,4,1,1
25937,4,0,1
25938,11,11,1
25939,6,2,1
25940,2,3,1
25941,0,1,1
25942,4,5,1
25943,10,5,1
25944,1,3,0
25945,15,10,1
25946,4,0,1
25947,1,3,0
25948,1,8,1
25949,7,0,1
25950,4,1,0
25951,11,2,1
25952,5,6,1
25953,4,4,0
25954,9,4,1
25955,3,4,1
25956,0,1,1
25957,1,0,0
25958,6,4,1
25959,9,3,1
25960,4,4,0
25961,6,4,0
25962,2,1,1
25963,6,0,1
25964,5,2,1
25965,0,2,0
25966,2,0,1
25967,8,5,1
25968,11,4,0
25969,2,2,1
25970,3,3,1
25971,2,2,1
25972,5,1,1
25973,6,4,1
25974,2,0,1
25975,5,2,1
25976,2,1,1
25977,6,10,0
25978,1,0,1
25979,2,0,1
25980,2,0,1
25981,3,2,0
25982,3,2,0
25983,4,3,0
25984,8,0,1
25985,9,0,1
25986,3,0,1
25987,3,1,1
25988,1,2,0
25989,4,0,1
25990,9,2,1
25991,1,1,0
25992,1,8,0
25993,2,0,1
25994,15,12,1
25995,5,0,1
25996,5,0,1
25997,1,0,0
25998,5,10,0
25999,11,15,1
26000,6,0,1
26001,2,0,1
26002,0,0,0
26003,0,2,1
26004,4,4,1
26005,3,2,1
26006,4,6,0
26007,11,1,1
26008,3,0,1
26009,3,0,1
26010,8,6,1
26011,6,2,1
26012,3,0,1
26013,9,0,1
26014,0,1,1
26015,7,3,1
26016,2,7,0
26017,1,2,0
26018,4,0,1
26019,0,4,0
26020,0,0,1
26021,4,0,1
26022,2,0,1
26023,3,0,1
26024,2,0,1
26025,4,4,1
26026,1,3,0
26027,0,1,1
26028,4,1,1
26029,3,7,1
26030,3,0,0
26031,3,6,0
26032,1,2,1
26033,4,0,1
26034,7,11,0
26035,0,4,0
26036,9,2,1
26037,5,4,1
26038,5,3,1
26039,1,1,0
26040,6,3,1
26041,7,7,0
26042,1,0,1
26043,4,5,0
26044,4,2,1
26045,1,0,1
26046,2,11,0
26047,7,0,1
26048,1,4,0
26049,4,0,1
26050,5,0,1
26051,1,8,0
26052,3,2,0
26053,1,2,0
26054,1,5,0
26055,2,2,1
26056,13,10,0
26057,0,2,0
26058,10,3,1
26059,2,4,0
26060,5,0,1
26061,3,2,1
26062,2,4,1
26063,0,1,0
26064,5,0,1
26065,6,2,0
26066,4,10,0
26067,7,2,1
26068,0,1,1
26069,15,9,1
26070,1,3,0
26071,4,4,1
26072,0,0,1
26073,4,2,0
26074,4,4,1
26075,1,3,0
26076,0,2,1
26077,2,9,0
26078,1,4,0
26079,1,3,0
26080,9,11,0
26081,1,0,1
26082,2,0,1
26083,9,3,1
26084,9,3,0
26085,2,6,0
26086,12,16,0
26087,3,3,0
26088,3,4,0
26089,6,3,1
26090,4,7,0
26091,1,1,1
26092,8,3,0
26093,3,0,1
26094,4,1,1
26095,8,8,1
26096,3,3,0
26097,3,1,0
26098,3,0,1
26099,7,2,1
26100,2,1,0
26101,2,4,0
26102,1,1,1
26103,3,1,1
26104,4,1,1
26105,3,2,1
26106,2,0,1
26107,4,5,0
26108,0,5,0
26109,2,2,0
26110,3,6,0
26111,8,1,1
26112,0,1,0
26113,2,2,1
26114,0,10,0
26115,4,1,1
26116,3,10,0
26117,7,8,1
26118,4,0,1
26119,5,2,0
26120,2,2,0
26121,5,1,1
26122,7,0,1
